timestamps,v27_price,v26_price,v27_hashrate,v26_hashrate,v27_economic,v26_economic,v27_blocks,v26_blocks,v27_difficulty,v26_difficulty,v27_chainwork,v26_chainwork,v27_fee_rate,v26_fee_rate,v27_fee_revenue_btc,v26_fee_revenue_btc,v27_congestion,v26_congestion,v27_mempool_mb,v26_mempool_mb,v27_transactional,v26_transactional,v27_solo_hashrate,v26_solo_hashrate
0,60000,60000,26.89,71.48,55.00340053519982,44.99659946480019,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.01,0.01,0.06818321623304799,0.020983305103898613,0,0,55.003412028492974,44.996587971507026,0.25,0.25
60,60000,60000,26.89,71.48,55.00340053519982,44.99659946480019,3,3,1.0,1.0,3.0,3.0,1.0,1.0,0.01,0.01,0.06818321623304799,0.020983305103898613,0,0,55.003412028492974,44.996587971507026,0.25,0.25
120,59491.12806422397,60430.63193577602,26.89,71.48,55.00340053519982,44.99659946480019,3,9,1.0,1.0,3.0,9.0,0.06818323048034333,0.02098329974422077,0.0006818323048034334,0.00020983299744220768,0.06818321623304799,0.020983305103898613,0,0,55.003412028492974,44.996587971507026,0.25,0.25
181,57691.12806422398,62230.63193577602,26.89,71.48,55.00340053519982,44.99659946480019,5,11,1.0,1.0,5.0,11.0,0.06818323048034333,0.02098329974422077,0.0006818323048034334,0.00020983299744220768,0.06818321623304799,0.020983305103898613,0,0,55.003412028492974,44.996587971507026,0.25,0.25
241,58141.12806422398,61780.63193577603,26.89,71.48,55.00340053519982,44.99659946480019,5,11,1.0,1.0,5.0,11.0,0.06818323048034333,0.02098329974422077,0.0006818323048034334,0.00020983299744220768,0.06818321623304799,0.020983305103898613,0,0,55.003412028492974,44.996587971507026,0.25,0.25
302,58141.12806422398,61780.63193577603,26.89,71.48,55.00340053519982,44.99659946480019,5,16,1.0,1.0,5.0,16.0,0.06818323048034333,0.02098329974422077,0.0006818323048034334,0.00020983299744220768,0.06818321623304799,0.020983305103898613,0,0,55.003412028492974,44.996587971507026,0.25,0.25
362,57605.41377850969,62316.34622149031,26.89,71.48,55.00340053519982,44.99659946480019,7,20,1.0,1.0,7.0,20.0,0.06818323048034333,0.02098329974422077,0.0006818323048034334,0.00020983299744220768,0.06818321623304799,0.020983305103898613,0,0,55.003412028492974,44.996587971507026,0.25,0.25
423,57757.79473089065,62163.96526910936,26.89,71.48,55.00340053519982,44.99659946480019,7,28,1.0,1.0,7.0,28.0,0.06818323048034333,0.02098329974422077,0.0006818323048034334,0.00020983299744220768,0.06818321623304799,0.020983305103898613,0,0,55.003412028492974,44.996587971507026,0.25,0.25
483,57331.12806422398,62590.63193577602,26.89,71.48,55.00340053519982,44.99659946480019,8,34,1.0,1.0,8.0,34.0,0.06818323048034333,0.02098329974422077,0.0006818323048034334,0.00020983299744220768,0.06818321623304799,0.020983305103898613,0,0,55.003412028492974,44.996587971507026,0.25,0.25
543,57262.556635652545,62659.20336434745,26.89,71.48,55.00340053519982,44.99659946480019,10,38,1.0,1.0,10.0,38.0,0.06818323048034333,0.02098329974422077,0.0006818323048034334,0.00020983299744220768,0.06818321623304799,0.020983305103898613,0,0,55.003412028492974,44.996587971507026,0.25,0.25
